"cod_prov","nom_prov","cod_depto","nom_depto","cod_loc","cod_sit","cod_entidad","cod_bahra","tipo_bahra","nombre_bahra","lat_gd","long_gd","lat_gms","long_gms","fuente_ubicacion"
"06","BUENOS AIRES","042","AYACUCHO","000","003","000","06042000003 ","ST ","CHACRAS DE BALESTRA",-37.1855717,-58.462308,"-37° 11m 8.058"" ","-58° 27m 44.309"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","004","000","06042000004 ","ST ","CUARTEL II",-37.1418152,-58.5229522,"-37° 8m 30.535"" ","-58° 31m 22.628"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","006","000","06042000006 ","ST ","EL BOQUERON",-37.1034786899517,-58.5930718332661,"-37° 6m 12.523"" ","-58° 35m 35.059"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","007","000","06042000007 ","ST ","EL CARMEN",-36.8984402,-58.9026023,"-36° 53m 54.385"" ","-58° 54m 9.368"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","008","000","06042000008 ","ST ","EL CHEFORO",-37.0111269803904,-58.193558447027,"-37° 0m 40.057"" ","-58° 11m 36.810"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","009","000","06042000009 ","ST ","EL HINOJAL",-37.2469852,-58.2781521,"-37° 14m 49.147"" ","-58° 16m 41.348"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","011","000","06042000011 ","ST ","EL PORVENIR",-37.1878636,-58.1420194,"-37° 11m 16.309"" ","-58° 8m 31.270"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","012","000","06042000012 ","ST ","ESQUINA LARUMBE",-37.3893246,-58.2439081,"-37° 23m 21.569"" ","-58° 14m 38.069"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","013","000","06042000013 ","ST ","ESTACION JUNCALITO",-36.9021676,-58.3106446,"-36° 54m 7.803"" ","-58° 18m 38.321"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","014","000","06042000014 ","ST ","ESTACION NAVAS",-36.7583964,-58.1662655,"-36° 45m 30.227"" ","-58° 9m 58.556"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","015","000","06042000015 ","ST ","ESTANCIA LANGUEYU",-36.7516934,-58.3715264,"-36° 45m 6.096"" ","-58° 22m 17.495"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","016","000","06042000016 ","ST ","FAIR",-37.0661559,-58.3021239,"-37° 3m 58.161"" ","-58° 18m 7.646"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","017","000","06042000017 ","ST ","JUAN BAUTISTA",-37.2145071,-58.0092502,"-37° 12m 52.226"" ","-58° 0m 33.301"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","018","000","06042000018 ","ST ","LA BELGICA",-36.9375761,-58.6416969,"-36° 56m 15.274"" ","-58° 38m 30.109"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","019","000","06042000019 ","ST ","LA BLANQUEADA",-36.6626447,-58.6731843,"-36° 39m 45.521"" ","-58° 40m 23.463"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","020","000","06042000020 ","ST ","LA FLORIDA",-37.1005744949329,-58.1113090756167,"-37° 6m 2.068"" ","-58° 6m 40.713"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","021","000","06042000021 ","ST ","LA GARITA",-37.1217706,-58.4417761,"-37° 7m 18.374"" ","-58° 26m 30.394"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","022","000","06042000022 ","ST ","LA LIMPIA",-36.7884178173872,-58.2652282906142,"-36° 47m 18.304"" ","-58° 15m 54.822"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","023","000","06042000023 ","ST ","LA LLEGADA",-37.1815658119965,-58.42519651459,"-37° 10m 53.637"" ","-58° 25m 30.707"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","024","000","06042000024 ","ST ","LA POSTA",-37.1050344,-58.0661861,"-37° 6m 18.124"" ","-58° 3m 58.270"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","025","000","06042000025 ","ST ","LA PROTEGIDA",-36.5650726822129,-58.3270186760069,"-36° 33m 54.262"" ","-58° 19m 37.267"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","026","000","06042000026 ","ST ","LA SULTANA",-37.3858833322875,-58.480422989404,"-37° 23m 9.180"" ","-58° 28m 49.523"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","027","000","06042000027 ","ST ","LANGUEYU",-36.6703598,-58.5274695,"-36° 40m 13.295"" ","-58° 31m 38.890"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","028","000","06042000028 ","ST ","LAS ARMAS",-37.1073150656133,-57.830169711498,"-37° 6m 26.334"" ","-57° 49m 48.611"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","029","000","06042000029 ","ST ","LAS CHILCAS",-37.3339195258852,-58.7030258295885,"-37° 20m 2.110"" ","-58° 42m 10.893"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","031","000","06042000031 ","ST ","LAS LAGUNAS",-37.0835456854901,-58.7527618514023,"-37° 5m .764"" ","-58° 45m 9.943"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","032","000","06042000032 ","ST ","LAS PAJAS",-36.9531091,-58.8120798,"-36° 57m 11.193"" ","-58° 48m 43.487"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","033","000","06042000033 ","ST ","LAS PIEDRAS",-37.2642899,-58.1236136,"-37° 15m 51.444"" ","-58° 7m 25.009"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","035","000","06042000035 ","ST ","LOMA DE SANDERS",-36.9888044,-58.3732442,"-36° 59m 19.696"" ","-58° 22m 23.679"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","036","000","06042000036 ","ST ","OTEGUI",-36.9961364,-58.9908343,"-36° 59m 46.091"" ","-58° 59m 27.003"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","037","000","06042000037 ","ST ","POZO DEL FUEGO",-37.1691970559252,-57.9045277595332,"-37° 10m 9.109"" ","-57° 54m 16.300"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","038","000","06042000038 ","ST ","SAN IGNACIO",-37.3383925,-58.4255388,"-37° 20m 18.213"" ","-58° 25m 31.940"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","039","000","06042000039 ","ST ","SAN JOSE",-37.0128293,-58.4542802,"-37° 0m 46.185"" ","-58° 27m 15.409"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","040","000","06042000040 ","ST ","SAN JUSTO",-36.6116938,-58.4532119,"-36° 36m 42.098"" ","-58° 27m 11.563"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","041","000","06042000041 ","ST ","SAN LAUREANO",-36.8617333,-58.7126222,"-36° 51m 42.240"" ","-58° 42m 45.440"" ","GPS-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","000","043","000","06042000043 ","ST ","SAN PASTOR",-37.4135551468665,-58.0927887219267,"-37° 24m 48.799"" ","-58° 5m 34.039"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","042","AYACUCHO","010","000","000","06042010000 ","LS ","AYACUCHO",-37.1536695670417,-58.4895476662462,"-37° 9m 13.210"" ","-58° 29m 22.372"" ","INDEC"
"06","BUENOS AIRES","042","AYACUCHO","020","000","000","06042020000 ","LS ","LA CONSTANCIA",-37.2286256057071,-58.7603890048806,"-37° 13m 43.052"" ","-58° 45m 37.400"" ","INDEC"
"06","BUENOS AIRES","042","AYACUCHO","030","000","000","06042030000 ","LS ","SOLANET",-36.8444984439739,-58.5071421689017,"-36° 50m 40.194"" ","-58° 30m 25.712"" ","INDEC"
"06","BUENOS AIRES","042","AYACUCHO","040","000","000","06042040000 ","LS ","UDAQUIOLA",-36.5637513540211,-58.5333344196536,"-36° 33m 49.505"" ","-58° 32m .004"" ","INDEC"
"06","BUENOS AIRES","049","AZUL","000","002","000","06049000002 ","ST ","ARROYO DE LOS HUESOS",-37.0314689,-59.6042326,"-37° 1m 53.288"" ","-59° 36m 15.237"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","003","000","06049000003 ","ST ","ATALAYA",-36.9528160097769,-59.4464569130243,"-36° 57m 10.138"" ","-59° 26m 47.245"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","008","000","06049000008 ","ST ","CAMPO MIREZTKY",-36.4198633984381,-59.7818818063337,"-36° 25m 11.508"" ","-59° 46m 54.775"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","009","000","06049000009 ","ST ","CAMPOMAR",-36.9565205951008,-59.4997673974229,"-36° 57m 23.474"" ","-59° 29m 59.163"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","012","000","06049000012 ","ST ","EL DESTIERRO",-36.6082376,-59.5638789,"-36° 36m 29.655"" ","-59° 33m 49.964"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","019","000","06049000019 ","ST ","LA ANGELITA",-36.8312205,-59.6245669,"-36° 49m 52.394"" ","-59° 37m 28.441"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","020","000","06049000020 ","ST ","LA CHUMBEADA",-36.7478065,-59.6484333,"-36° 44m 52.103"" ","-59° 38m 54.360"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","021","000","06049000021 ","ST ","LA COLORADA",-36.8158701,-59.9181892,"-36° 48m 57.132"" ","-59° 55m 5.481"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","023","000","06049000023 ","ST ","LA ISABELITA",-36.8224197,-59.3631495,"-36° 49m 20.711"" ","-59° 21m 47.338"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","024","000","06049000024 ","ST ","LA JUANITA",-36.4629769631135,-59.4187893572513,"-36° 27m 46.717"" ","-59° 25m 7.642"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","025","000","06049000025 ","ST ","LA MANTEQUERIA",-36.8636543,-59.8241905,"-36° 51m 49.155"" ","-59° 49m 27.086"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","026","000","06049000026 ","ST ","LA MATILDE",-36.6309394934386,-59.8116403336409,"-36° 37m 51.382"" ","-59° 48m 41.905"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","027","000","06049000027 ","ST ","LA PEQUEÑA",-36.7445466101039,-59.9051021434014,"-36° 44m 40.368"" ","-59° 54m 18.368"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","028","000","06049000028 ","ST ","LA PRIMAVERA",-36.5287997,-59.4632163,"-36° 31m 43.679"" ","-59° 27m 47.579"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","029","000","06049000029 ","ST ","LA PROTEGIDA",-37.1618294,-60.0618197,"-37° 9m 42.586"" ","-60° 3m 42.551"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","030","000","06049000030 ","ST ","LA SOFIA",-36.6724853,-59.4916253,"-36° 40m 20.947"" ","-59° 29m 29.851"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","031","000","06049000031 ","ST ","LA VERDE",-36.5805998,-59.33811,"-36° 34m 50.159"" ","-59° 20m 17.196"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","032","000","06049000032 ","ST ","LAS CORTADERAS",-36.7328338625197,-59.5467453034582,"-36° 43m 58.202"" ","-59° 32m 48.283"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","033","000","06049000033 ","ST ","LAS ROSAS",-36.8956014397996,-59.4554610420096,"-36° 53m 44.165"" ","-59° 27m 19.660"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","034","000","06049000034 ","ST ","LOS 4 CAMINOS",-36.4461501,-59.365213,"-36° 26m 46.140"" ","-59° 21m 54.767"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","035","000","06049000035 ","ST ","LOS ANGELES",-37.1145401002709,-59.7202873255792,"-37° 6m 52.344"" ","-59° 43m 13.034"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","036","000","06049000036 ","ST ","MANANTIALES DE PEREDA",-37.0517739,-59.946513,"-37° 3m 6.386"" ","-59° 56m 47.447"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","037","000","06049000037 ","ST ","MARTIN FIERRO",-37.2328655,-59.8258677,"-37° 13m 58.316"" ","-59° 49m 33.124"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","038","000","06049000038 ","ST ","MATADEROS",-36.8096408,-59.8219538,"-36° 48m 34.707"" ","-59° 49m 19.034"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","039","000","06049000039 ","ST ","MIRAMONTE",-36.3083816,-59.4372825,"-36° 18m 30.174"" ","-59° 26m 14.217"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","040","000","06049000040 ","ST ","NIEVES",-36.8288192750129,-59.988590242042,"-36° 49m 43.749"" ","-59° 59m 18.925"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","041","000","06049000041 ","ST ","PABLO ACOSTA",-37.1595308,-59.6537821,"-37° 9m 34.311"" ","-59° 39m 13.616"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","042","000","06049000042 ","ST ","PARISH",-36.5183105,-59.6348335,"-36° 31m 5.918"" ","-59° 38m 5.401"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","045","000","06049000045 ","ST ","SAN JOSE",-36.3077476,-59.5457518,"-36° 18m 27.891"" ","-59° 32m 44.706"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","046","000","06049000046 ","ST ","SAN PEDRO",-36.3901069,-59.6306957,"-36° 23m 24.385"" ","-59° 37m 50.505"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","048","000","06049000048 ","ST ","SANTA CLARA",-36.4923221,-59.2211945,"-36° 29m 32.360"" ","-59° 13m 16.300"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","049","000","06049000049 ","ST ","SHAW",-36.6245956422519,-59.7264633201965,"-36° 37m 28.544"" ","-59° 43m 35.268"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","050","000","06049000050 ","ST ","SIEMPRE AMIGOS",-37.0391081,-59.8542783,"-37° 2m 20.789"" ","-59° 51m 15.402"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","052","000","06049000052 ","ST ","VICENTE PEREDA",-36.6966781617717,-59.7801742575312,"-36° 41m 48.041"" ","-59° 46m 48.627"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","049","AZUL","000","054","000","06049000054 ","ST ","VILLA LAZA",-36.7724917,-59.9117249,"-36° 46m 20.970"" ","-59° 54m 42.210"" ","GPS-EDUCACION"
"06","BUENOS AIRES","049","AZUL","010","000","000","06049010000 ","LS ","ARIEL",-36.5312544192466,-59.9200651844348,"-36° 31m 52.516"" ","-59° 55m 12.235"" ","INDEC"
"06","BUENOS AIRES","049","AZUL","020","000","000","06049020000 ","LS ","AZUL",-36.7795144970313,-59.8586331707414,"-36° 46m 46.252"" ","-59° 51m 31.079"" ","INDEC"
"06","BUENOS AIRES","049","AZUL","030","000","000","06049030000 ","LS ","CACHARI",-36.3805626332947,-59.5030645507265,"-36° 22m 50.025"" ","-59° 30m 11.032"" ","INDEC"
"06","BUENOS AIRES","049","AZUL","040","000","000","06049040000 ","LS ","CHILLAR",-37.3150113247344,-59.9853181679139,"-37° 18m 54.041"" ","-59° 59m 7.145"" ","INDEC"
"06","BUENOS AIRES","049","AZUL","050","000","000","06049050000 ","LS ","16 DE JULIO",-37.2020524773603,-60.1652139181813,"-37° 12m 7.389"" ","-60° 9m 54.770"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","001","000","06056000001 ","ST ","ALDEA ROMANA",-38.6838746192953,-62.2159563123956,"-38° 41m 1.949"" ","-62° 12m 57.443"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","002","000","06056000002 ","ST ","ALFEREZ SAN MARTIN",-38.6321369,-62.5273682,"-38° 37m 55.693"" ","-62° 31m 38.526"" ","GPS-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","006","000","06056000006 ","ST ","COCHRANE",-38.5688056945801,-62.0051155090332,"-38° 34m 7.701"" ","-62° 0m 18.416"" ","IGN"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","020","000","06056000020 ","ST ","LA CARRINDANGA",-38.6221779,-62.131838,"-38° 37m 19.840"" ","-62° 7m 54.617"" ","GPS-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","021","000","06056000021 ","ST ","LA HORMIGA",-38.5947277,-62.3863759,"-38° 35m 41.020"" ","-62° 23m 10.953"" ","GPS-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","022","000","06056000022 ","ST ","LOS MIRASOLES",-38.4669100000007,-62.0067700000639,"-38° 28m .876"" ","-62° 0m 24.372"" ","GPS-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","024","000","06056000024 ","ST ","POSTA ROLANDO",-38.6305100000009,-61.9878300000727,"-38° 37m 49.836"" ","-61° 59m 16.188"" ","GPS-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","026","000","06056000026 ","ST ","PUERTO GALVAN",-38.775447845459,-62.3038368225098,"-38° 46m 31.612"" ","-62° 18m 13.813"" ","IGN"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","027","000","06056000027 ","ST ","SAN JOSE",-38.5094795227032,-62.4433708190999,"-38° 30m 34.126"" ","-62° 26m 36.135"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","029","000","06056000029 ","ST ","VILLA ELISA",-38.6704025268555,-62.4579086303711,"-38° 40m 13.449"" ","-62° 27m 28.471"" ","IGN"
"06","BUENOS AIRES","056","BAHIA BLANCA","000","030","000","06056000030 ","ST ","VILLA OLGA",-38.6819535037195,-62.3912630239178,"-38° 40m 55.033"" ","-62° 23m 28.547"" ","IGN"
"06","BUENOS AIRES","056","BAHIA BLANCA","010","000","001","06056010001 ","E  ","BAHIA BLANCA",-38.7114037284555,-62.2569089501864,"-38° 42m 41.053"" ","-62° 15m 24.872"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","010","000","002","06056010002 ","E  ","GRÜNBEIN",-38.7471079502848,-62.1891166907456,"-38° 44m 49.589"" ","-62° 11m 20.820"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","010","000","003","06056010003 ","E  ","INGENIERO WHITE",-38.7794670416666,-62.262951248824,"-38° 46m 46.081"" ","-62° 15m 46.624"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","010","000","004","06056010004 ","E  ","VILLA BORDEAU",-38.6472605094596,-62.3200223419024,"-38° 38m 50.138"" ","-62° 19m 12.080"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","010","000","005","06056010005 ","E  ","VILLA ESPORA",-38.7765069529222,-62.1851833537179,"-38° 46m 35.425"" ","-62° 11m 6.660"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","020","000","000","06056020000 ","LS ","CABILDO",-38.4838572081944,-61.8926015349487,"-38° 29m 1.886"" ","-61° 53m 33.366"" ","INDEC"
"06","BUENOS AIRES","056","BAHIA BLANCA","030","000","000","06056030000 ","LS ","GENERAL DANIEL CERRI",-38.7136524854986,-62.3924221653991,"-38° 42m 49.149"" ","-62° 23m 32.720"" ","INDEC"
"06","BUENOS AIRES","063","BALCARCE","000","001","000","06063000001 ","ST ","ALELUYA",-37.5739424,-58.6177189,"-37° 34m 26.193"" ","-58° 37m 3.788"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","002","000","06063000002 ","ST ","BELLA VISTA",-37.8950412096551,-58.2370920432632,"-37° 53m 42.148"" ","-58° 14m 13.531"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","003","000","06063000003 ","ST ","BOSCH",-37.6488543,-58.2319235,"-37° 38m 55.875"" ","-58° 13m 54.925"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","004","000","06063000004 ","ST ","CABAÑA SAN JUAN",-37.5618482,-58.5553242,"-37° 33m 42.654"" ","-58° 33m 19.167"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","006","000","06063000006 ","ST ","CINCO CERROS",-37.7963849861841,-58.2664549405852,"-37° 47m 46.986"" ","-58° 15m 59.238"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","007","000","06063000007 ","ST ","COLONIA BALCARCE",-37.7549509,-58.3270049,"-37° 45m 17.823"" ","-58° 19m 37.218"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","008","000","06063000008 ","ST ","CUARTEL III",-37.8408065150268,-58.2266339215578,"-37° 50m 26.903"" ","-58° 13m 35.882"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","009","000","06063000009 ","ST ","EL CAPRICHO",-37.857051,-58.3920838,"-37° 51m 25.384"" ","-58° 23m 31.502"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","010","000","06063000010 ","ST ","EL CERRO",-37.7600517288173,-58.1589317568685,"-37° 45m 36.186"" ","-58° 9m 32.154"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","012","000","06063000012 ","ST ","EL GLIPTODONTE",-37.5886373,-57.9930625,"-37° 35m 19.094"" ","-57° 59m 35.025"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","015","000","06063000015 ","ST ","EL PANTANOSO",-37.6301116960219,-58.0659599576114,"-37° 37m 48.402"" ","-58° 3m 57.456"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","016","000","06063000016 ","ST ","EL PARQUE",-37.8896836,-58.3094936,"-37° 53m 22.861"" ","-58° 18m 34.177"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","018","000","06063000018 ","ST ","EL VERANO",-37.7435626,-58.5568858,"-37° 44m 36.825"" ","-58° 33m 24.789"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","019","000","06063000019 ","ST ","EL VIGILANTE",-37.6750758,-57.7660283,"-37° 40m 30.273"" ","-57° 45m 57.702"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","021","000","06063000021 ","ST ","EL VOLCAN",-37.7941474932482,-58.0257263474586,"-37° 47m 38.931"" ","-58° 1m 32.615"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","022","000","06063000022 ","ST ","ESQ DE LAHITTE",-38.0503027,-58.338549,"-38° 3m 1.090"" ","-58° 20m 18.776"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","023","000","06063000023 ","ST ","ESTACION LA ALBORADA",-37.4628225,-58.2487315,"-37° 27m 46.161"" ","-58° 14m 55.433"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","028","000","06063000028 ","ST ","JUAN VICENTY",-37.7626686,-58.1461758,"-37° 45m 45.607"" ","-58° 8m 46.233"" ","GPS-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","029","000","06063000029 ","ST ","LA ADELA",-37.7072525048,-57.788246192844,"-37° 42m 26.109"" ","-57° 47m 17.686"" ","APROXIMADA-EDUCACION"
"06","BUENOS AIRES","063","BALCARCE","000","031","000","06063000031 ","ST ","LA DELIA",-37.9640655531878,-58.2235718007388,"-37° 57m 50.636"" ","-58° 13m 24.858"" ","APROXIMADA-EDUCACION"
